3,17,2067/2,64,102,5,1
3,9,2067/2,76,68,4,1
3,7,2067/2,81,34,1,1
3,20,2067/2,91,17,1,1
3,13,2065/2,65,34,2,2
3,14,2065/2,76,34,1,2
3,15,2066/1,63,68,4,2
3,16,2066/1,77,68,4,2
3,68,,,68,4,4
3,28,,,68,4,4
3,29,,,34,1,4
3,31,,,68,4,4
3,10,,,68,4,4
3,33,,,68,4,4
3,19,,,68,5,5
3,22,,,68,5,5
3,23,,,34,2,5
3,24,,,68,5,5
3,25,,,68,5,5
3,26,,,68,3,5
3,27,,,68,3,5
3,30,,,68,5,5
3,32,,,68,3,5
3,34,,,68,5,5
3,11,,,34,2,5
3,35,,,68,5,5
3,21,,,68,5,5
3,36,,,102,7,5
3,37,,,68,5,5
3,38,,,34,1,5
3,39,,,68,5,5
3,12,,,68,5,5
3,40,,,68,5,5
3,41,,,68,5,5
3,42,,,68,5,5
3,43,,,34,1,5
3,44,,,68,3,5
3,45,,,68,5,5
3,46,,,68,5,5
3,47,,,68,5,5
3,48,,,68,5,5
3,49,,,68,5,5
3,50,,,34,1,5
3,51,,,154,5,5
3,52,,,34,2,5
3,53,,,68,5,5
3,54,,,68,5,5
3,55,,,68,5,5
3,56,,,68,5,5
3,57,,,190,6,5
3,58,,,34,2,5
3,59,,,68,3,5
4,8,,,102,5,4
4,5,,,68,4,4
4,6,,,17,1,4
4,4,,,34,1,4
4,19,,,68,4,4
4,2,,,34,2,4
4,17,,,102,6,5
4,18,,,34,2,5
4,3,,,68,5,5
4,22,,,68,5,5
4,1,,,68,5,5
4,20,,,17,1,5
4,23,,,34,2,5
4,24,,,68,5,5
4,25,,,68,5,5
4,9,,,68,5,5
4,7,,,34,1,5
4,26,,,68,3,5
4,27,,,68,3,5
4,28,,,68,5,5
4,29,,,34,1,5
4,30,,,68,5,5
4,31,,,68,5,5
4,10,,,68,5,5
4,32,,,68,3,5
4,33,,,68,5,5
4,34,,,68,5,5
4,11,,,34,2,5
4,35,,,68,5,5
4,21,,,68,5,5
4,36,,,102,7,5
4,37,,,68,5,5
4,38,,,34,1,5
4,39,,,68,5,5
4,12,,,68,5,5
4,40,,,68,5,5
4,41,,,68,5,5
4,42,,,68,5,5
4,43,,,34,1,5
4,44,,,68,3,5
4,45,,,68,5,5
4,46,,,68,5,5
4,47,,,68,5,5
4,48,,,68,5,5
4,49,,,68,5,5
4,50,,,34,1,5
4,51,,,154,5,5
4,52,,,34,2,5
4,53,,,68,5,5
4,54,,,68,5,5
4,55,,,68,5,5
4,56,,,68,5,5
4,57,,,190,6,5
4,58,,,34,2,5
4,59,,,68,3,5
5,8,,,102,5,4
5,6,,,17,1,4
5,2,,,34,2,4
5,5,,,68,5,5
5,4,,,34,1,5
5,19,,,68,5,5
5,17,,,102,6,5
5,18,,,34,2,5
5,3,,,68,5,5
5,22,,,68,5,5
5,1,,,68,5,5
5,20,,,17,1,5
5,23,,,34,2,5
5,24,,,68,5,5
5,25,,,68,5,5
5,9,,,68,5,5
5,7,,,34,1,5
5,26,,,68,3,5
5,27,,,68,3,5
5,28,,,68,5,5
5,29,,,34,1,5
5,30,,,68,5,5
5,31,,,68,5,5
5,10,,,68,5,5
5,32,,,68,3,5
5,33,,,68,5,5
5,34,,,68,5,5
5,11,,,34,2,5
5,35,,,68,5,5
5,21,,,68,5,5
5,36,,,102,7,5
5,37,,,68,5,5
5,38,,,34,1,5
5,39,,,68,5,5
5,12,,,68,5,5
5,40,,,68,5,5
5,41,,,68,5,5
5,42,,,68,5,5
5,43,,,34,1,5
5,44,,,68,3,5
5,45,,,68,5,5
5,46,,,68,5,5
5,47,,,68,5,5
5,48,,,68,5,5
5,49,,,68,5,5
5,50,,,34,1,5
5,51,,,154,5,5
5,52,,,34,2,5
5,53,,,68,5,5
5,54,,,68,5,5
5,55,,,68,5,5
5,56,,,68,5,5
5,57,,,190,6,5
5,58,,,34,2,5
5,59,,,68,3,5
6,8,2067/1,61,102,5,1
6,19,2067/1,61,68,4,1
6,2,2067/1,81,34,2,1
6,17,2067/2,72,102,5,1
6,1,2067/2,80,68,4,1
6,18,2067/2,61,34,2,1
6,4,2067/2,65,34,1,1
6,6,2067/2,73,17,1,1
6,20,2067/2,92,17,1,1
6,23,,,34,2,4
6,22,,,68,4,4
6,25,,,68,4,4
6,9,,,68,4,4
6,7,,,34,1,4
6,26,,,68,3,4
6,27,,,68,3,4
6,5,,,68,5,5
6,3,,,68,5,5
6,24,,,68,5,5
6,28,,,68,5,5
6,29,,,34,1,5
6,30,,,68,5,5
6,31,,,68,5,5
6,10,,,68,5,5
6,32,,,68,3,5
6,33,,,68,5,5
6,34,,,68,5,5
6,11,,,34,2,5
6,35,,,68,5,5
6,21,,,68,5,5
6,36,,,102,7,5
6,37,,,68,5,5
6,38,,,34,1,5
6,39,,,68,5,5
6,12,,,68,5,5
6,40,,,68,5,5
6,41,,,68,5,5
6,42,,,68,5,5
6,43,,,34,1,5
6,44,,,68,3,5
6,45,,,68,5,5
6,46,,,68,5,5
6,47,,,68,5,5
6,48,,,68,5,5
6,49,,,68,5,5
6,50,,,34,1,5
6,51,,,154,5,5
6,52,,,34,2,5
6,53,,,68,5,5
6,54,,,68,5,5
6,55,,,68,5,5
6,56,,,68,5,5
6,57,,,190,6,5
6,58,,,34,2,5
6,59,,,68,3,5
7,11,,,,,1
7,53,,,,,1
7,19,2066/1,60,68,4,1
7,2,2066/1,70,34,2,1
7,5,2066/1,86,68,4,1
7,4,2066/1,73,34,1,1
7,6,2066/1,78,17,1,1
7,8,2066/2,61,102,5,1
7,3,2066/2,81,68,4,1
7,18,2066/2,71,34,2,1
7,1,2067/1,83,68,4,1
7,22,2067/1,74,68,4,1
7,24,2067/2,68,68,4,1
7,20,2067/2,61,17,1,1
7,69,2066/2,61,34,2,2
7,70,2066/2,95,68,4,2
7,17,,,102,5,4
7,9,,,68,4,4
7,7,,,34,1,4
7,32,,,68,3,4
7,23,,,34,2,5
7,25,,,68,5,5
7,26,,,68,3,5
7,27,,,68,3,5
7,28,,,68,5,5
7,29,,,34,1,5
7,30,,,68,5,5
7,31,,,68,5,5
7,10,,,68,5,5
7,33,,,68,5,5
7,34,,,68,5,5
7,35,,,68,5,5
7,21,,,68,5,5
7,36,,,102,7,5
7,37,,,68,5,5
7,38,,,34,1,5
7,39,,,68,5,5
7,12,,,68,5,5
7,40,,,68,5,5
7,41,,,68,5,5
7,42,,,68,5,5
7,43,,,34,1,5
7,44,,,68,3,5
7,45,,,68,5,5
7,46,,,68,5,5
7,47,,,68,5,5
7,48,,,68,5,5
7,49,,,68,5,5
7,50,,,34,1,5
7,51,,,154,5,5
7,52,,,34,2,5
7,54,,,68,5,5
7,55,,,68,5,5
7,56,,,68,5,5
7,57,,,190,6,5
7,58,,,34,2,5
7,59,,,68,3,5
8,1,,,,,1
8,2,,,,,1
8,3,,,,,1
8,4,,,,,1
8,5,2065/1,81,68,4,1
8,6,2065/1,74,17,1,1
8,8,2066/1,61,102,5,1
8,19,2066/1,62,68,4,1
8,18,2066/1,63,34,2,1
8,9,2066/2,63,68,4,1
8,7,2066/2,93,34,1,1
8,20,2066/2,71,17,1,1
8,17,2067/1,65,102,5,1
8,10,2067/1,61,68,4,1
8,25,2067/1,61,68,4,1
8,11,2067/2,86,34,2,1
8,27,2067/2,60,68,3,1
8,28,2067/2,60,68,4,1
8,23,2067/2,80,34,2,1
8,21,2067/2,68,68,4,1
8,13,2065/1,80,34,2,2
8,14,2065/1,76,34,1,2
8,16,2065/2,75,68,4,2
8,15,2066/1,66,68,4,2
8,29,,,34,1,4
8,34,,,68,4,4
8,22,,,68,4,4
8,31,,,68,4,4
8,36,,,102,6,4
8,26,,,68,3,4
8,32,,,68,3,4
8,33,,,68,4,4
8,24,,,68,5,5
8,30,,,68,5,5
8,35,,,68,5,5
8,37,,,68,5,5
8,38,,,34,1,5
8,39,,,68,5,5
8,12,,,68,5,5
8,40,,,68,5,5
8,41,,,68,5,5
8,42,,,68,5,5
8,43,,,34,1,5
8,44,,,68,3,5
8,45,,,68,5,5
8,46,,,68,5,5
8,47,,,68,5,5
8,48,,,68,5,5
8,49,,,68,5,5
8,50,,,34,1,5
8,51,,,154,5,5
8,52,,,34,2,5
8,53,,,68,5,5
8,54,,,68,5,5
8,55,,,68,5,5
8,56,,,68,5,5
8,57,,,190,6,5
8,58,,,34,2,5
8,59,,,68,3,5
9,8,,,102,5,4
9,5,,,68,4,4
9,6,,,17,1,4
9,4,,,34,1,4
9,19,,,68,4,4
9,2,,,34,2,4
9,17,,,102,6,5
9,18,,,34,2,5
9,3,,,68,5,5
9,22,,,68,5,5
9,1,,,68,5,5
9,20,,,17,1,5
9,23,,,34,2,5
9,24,,,68,5,5
9,25,,,68,5,5
9,9,,,68,5,5
9,7,,,34,1,5
9,26,,,68,3,5
9,27,,,68,3,5
9,28,,,68,5,5
9,29,,,34,1,5
9,30,,,68,5,5
9,31,,,68,5,5
9,10,,,68,5,5
9,32,,,68,3,5
9,33,,,68,5,5
9,34,,,68,5,5
9,11,,,34,2,5
9,35,,,68,5,5
9,21,,,68,5,5
9,36,,,102,7,5
9,37,,,68,5,5
9,38,,,34,1,5
9,39,,,68,5,5
9,12,,,68,5,5
9,40,,,68,5,5
9,41,,,68,5,5
9,42,,,68,5,5
9,43,,,34,1,5
9,44,,,68,3,5
9,45,,,68,5,5
9,46,,,68,5,5
9,47,,,68,5,5
9,48,,,68,5,5
9,49,,,68,5,5
9,50,,,34,1,5
9,51,,,154,5,5
9,52,,,34,2,5
9,53,,,68,5,5
9,54,,,68,5,5
9,55,,,68,5,5
9,56,,,68,5,5
9,57,,,190,6,5
9,58,,,34,2,5
9,59,,,68,3,5
10,32,,,,,1
10,26,,,,,1
10,1,,,,,1
10,9,,,,,1
10,33,,,,,1
10,19,,,,,1
10,22,,,,,1
10,2,,,,,1
10,3,,,,,1
10,27,,,,,1
10,18,,,,,1
10,23,,,,,1
10,7,,,,,1
10,4,,,,,1
10,38,,,,,1
10,25,,,,,1
10,20,,,,,1
10,58,,,,,1
10,8,2065/1,94,102,5,1
10,5,2065/1,99,68,4,1
10,6,2065/1,99,17,1,1
10,17,2065/2,96,102,5,1
10,31,2066/2,100,68,4,1
10,10,2066/2,91,68,4,1
10,24,2066/2,91,68,4,1
10,28,2066/2,92,68,4,1
10,30,2066/2,96,68,4,1
10,29,2066/2,94,34,1,1
10,11,2067/1,88,34,2,1
10,34,2067/1,93,68,4,1
10,36,2067/1,96,102,6,1
10,37,2067/1,92,68,4,1
10,35,2067/1,90,68,4,1
10,21,2067/1,90,68,4,1
10,42,2067/2,86,68,4,1
10,44,2067/2,88,68,3,1
10,39,2067/2,91,68,4,1
10,12,2067/2,92,68,4,1
10,43,2067/2,97,34,1,1
10,41,2067/2,83,68,4,1
10,40,2067/2,92,68,4,1
10,13,2065/1,87,34,2,2
10,60,2065/1,87,68,4,2
10,14,2065/1,99,34,1,2
10,15,2065/2,99,68,4,2
10,61,2065/2,86,68,4,2
10,16,2065/2,88,68,4,2
10,62,2065/2,89,68,4,2
10,63,2065/2,99,17,1,2
10,71,2066/1,85,68,4,2
10,65,2066/1,100,34,2,2
10,72,2066/1,97,68,4,2
10,73,2066/1,97,68,4,2
10,74,2066/1,86,68,4,2
10,75,2066/1,92,34,2,2
10,76,2066/1,99,34,1,2
10,67,2066/2,74,68,4,2
10,77,2067/1,96,34,1,2
10,78,2067/2,88,68,4,3
10,79,,,68,4,4
10,45,,,68,4,4
10,46,,,68,4,4
10,47,,,68,4,4
10,49,,,68,4,4
10,50,,,34,1,4
10,51,,,154,5,4
10,52,,,34,2,4
10,48,,,68,5,5
10,53,,,68,5,5
10,54,,,68,5,5
10,55,,,68,5,5
10,56,,,68,5,5
10,57,,,190,6,5
10,59,,,68,3,5
11,11,,,,,1
11,53,,,,,1
11,2,2066/1,83,34,2,1
11,5,2066/1,85,68,4,1
11,4,2066/1,81,34,1,1
11,6,2066/1,76,17,1,1
11,3,2066/2,82,68,4,1
11,18,2066/2,61,34,2,1
11,8,2067/1,61,102,5,1
11,1,2067/2,62,68,4,1
11,20,2067/2,61,17,1,1
11,69,2066/2,61,34,2,2
11,70,2066/2,87,68,4,2
11,17,,,102,5,4
11,19,,,68,4,4
11,9,,,68,4,4
11,7,,,34,1,4
11,32,,,68,3,4
11,22,,,68,5,5
11,23,,,34,2,5
11,24,,,68,5,5
11,25,,,68,5,5
11,26,,,68,3,5
11,27,,,68,3,5
11,28,,,68,5,5
11,29,,,34,1,5
11,30,,,68,5,5
11,31,,,68,5,5
11,10,,,68,5,5
11,33,,,68,5,5
11,34,,,68,5,5
11,35,,,68,5,5
11,21,,,68,5,5
11,36,,,102,7,5
11,37,,,68,5,5
11,38,,,34,1,5
11,39,,,68,5,5
11,12,,,68,5,5
11,40,,,68,5,5
11,41,,,68,5,5
11,42,,,68,5,5
11,43,,,34,1,5
11,44,,,68,3,5
11,45,,,68,5,5
11,46,,,68,5,5
11,47,,,68,5,5
11,48,,,68,5,5
11,49,,,68,5,5
11,50,,,34,1,5
11,51,,,154,5,5
11,52,,,34,2,5
11,54,,,68,5,5
11,55,,,68,5,5
11,56,,,68,5,5
11,57,,,190,6,5
11,58,,,34,2,5
11,59,,,68,3,5
12,2,2067/2,75,34,2,1
12,5,2067/2,66,68,4,1
12,4,2067/2,66,34,1,1
12,6,2067/2,70,17,1,1
12,8,,,102,5,4
12,18,,,34,2,4
12,19,,,68,4,4
12,3,,,68,4,4
12,17,,,102,6,5
12,22,,,68,5,5
12,1,,,68,5,5
12,20,,,17,1,5
12,23,,,34,2,5
12,24,,,68,5,5
12,25,,,68,5,5
12,9,,,68,5,5
12,7,,,34,1,5
12,26,,,68,3,5
12,27,,,68,3,5
12,28,,,68,5,5
12,29,,,34,1,5
12,30,,,68,5,5
12,31,,,68,5,5
12,10,,,68,5,5
12,32,,,68,3,5
12,33,,,68,5,5
12,34,,,68,5,5
12,11,,,34,2,5
12,35,,,68,5,5
12,21,,,68,5,5
12,36,,,102,7,5
12,37,,,68,5,5
12,38,,,34,1,5
12,39,,,68,5,5
12,12,,,68,5,5
12,40,,,68,5,5
12,41,,,68,5,5
12,42,,,68,5,5
12,43,,,34,1,5
12,44,,,68,3,5
12,45,,,68,5,5
12,46,,,68,5,5
12,47,,,68,5,5
12,48,,,68,5,5
12,49,,,68,5,5
12,50,,,34,1,5
12,51,,,154,5,5
12,52,,,34,2,5
12,53,,,68,5,5
12,54,,,68,5,5
12,55,,,68,5,5
12,56,,,68,5,5
12,57,,,190,6,5
12,58,,,34,2,5
12,59,,,68,3,5
13,8,,,102,5,4
13,5,,,68,4,4
13,6,,,17,1,4
13,4,,,34,1,4
13,19,,,68,4,4
13,2,,,34,2,4
13,17,,,102,6,5
13,18,,,34,2,5
13,3,,,68,5,5
13,22,,,68,5,5
13,1,,,68,5,5
13,20,,,17,1,5
13,23,,,34,2,5
13,24,,,68,5,5
13,25,,,68,5,5
13,9,,,68,5,5
13,7,,,34,1,5
13,26,,,68,3,5
13,27,,,68,3,5
13,28,,,68,5,5
13,29,,,34,1,5
13,30,,,68,5,5
13,31,,,68,5,5
13,10,,,68,5,5
13,32,,,68,3,5
13,33,,,68,5,5
13,34,,,68,5,5
13,11,,,34,2,5
13,35,,,68,5,5
13,21,,,68,5,5
13,36,,,102,7,5
13,37,,,68,5,5
13,38,,,34,1,5
13,39,,,68,5,5
13,12,,,68,5,5
13,40,,,68,5,5
13,41,,,68,5,5
13,42,,,68,5,5
13,43,,,34,1,5
13,44,,,68,3,5
13,45,,,68,5,5
13,46,,,68,5,5
13,47,,,68,5,5
13,48,,,68,5,5
13,49,,,68,5,5
13,50,,,34,1,5
13,51,,,154,5,5
13,52,,,34,2,5
13,53,,,68,5,5
13,54,,,68,5,5
13,55,,,68,5,5
13,56,,,68,5,5
13,57,,,190,6,5
13,58,,,34,2,5
13,59,,,68,3,5
14,32,,,,,1
14,19,,,,,1
14,22,,,,,1
14,24,,,,,1
14,3,,,,,1
14,27,,,,,1
14,30,,,,,1
14,53,,,,,1
14,12,,,,,1
14,18,,,,,1
14,4,,,,,1
14,58,,,,,1
14,2,2066/2,67,34,2,1
14,5,2066/2,74,68,4,1
14,23,2067/1,87,34,2,1
14,6,2067/1,71,17,1,1
14,8,2067/2,61,102,5,1
14,16,2063/1,68,68,4,2
14,80,2063/1,81,68,4,2
14,81,2063/2,91,68,4,2
14,70,2063/2,78,68,4,2
14,82,2063/2,100,68,4,2
14,83,2064/2,61,68,4,2
14,84,2064/2,61,68,4,2
14,85,2064/2,71,34,1,2
14,86,2065/1,71,68,4,2
14,87,2066/1,67,68,4,2
14,66,2067/1,74,68,4,2
14,88,2063/1,64,34,2,3
14,89,2063/1,67,34,1,3
14,90,2063/2,66,68,4,3
14,91,2063/2,76,34,1,3
14,92,2063/2,68,68,4,3
14,93,2064/1,65,68,4,3
14,94,2064/2,81,34,1,3
14,95,2065/2,65,68,4,3
14,96,2065/2,61,68,4,3
14,97,2065/2,65,34,1,3
14,98,2066/1,70,68,4,3
14,17,,,102,5,4
14,25,,,68,4,4
14,1,,,68,4,4
14,20,,,17,1,4
14,9,,,68,5,5
14,7,,,34,1,5
14,26,,,68,3,5
14,28,,,68,5,5
14,29,,,34,1,5
14,31,,,68,5,5
14,10,,,68,5,5
14,33,,,68,5,5
14,34,,,68,5,5
14,11,,,34,2,5
14,35,,,68,5,5
14,21,,,68,5,5
14,36,,,102,7,5
14,37,,,68,5,5
14,38,,,34,1,5
14,39,,,68,5,5
14,40,,,68,5,5
14,41,,,68,5,5
14,42,,,68,5,5
14,43,,,34,1,5
14,44,,,68,3,5
14,45,,,68,5,5
14,46,,,68,5,5
14,47,,,68,5,5
14,48,,,68,5,5
14,49,,,68,5,5
14,50,,,34,1,5
14,51,,,154,5,5
14,52,,,34,2,5
14,54,,,68,5,5
14,55,,,68,5,5
14,56,,,68,5,5
14,57,,,190,6,5
14,59,,,68,3,5
15,8,,,102,5,4
15,5,,,68,4,4
15,6,,,17,1,4
15,4,,,34,1,4
15,19,,,68,4,4
15,2,,,34,2,4
15,17,,,102,6,5
15,18,,,34,2,5
15,3,,,68,5,5
15,22,,,68,5,5
15,1,,,68,5,5
15,20,,,17,1,5
15,23,,,34,2,5
15,24,,,68,5,5
15,25,,,68,5,5
15,9,,,68,5,5
15,7,,,34,1,5
15,26,,,68,3,5
15,27,,,68,3,5
15,28,,,68,5,5
15,29,,,34,1,5
15,30,,,68,5,5
15,31,,,68,5,5
15,10,,,68,5,5
15,32,,,68,3,5
15,33,,,68,5,5
15,34,,,68,5,5
15,11,,,34,2,5
15,35,,,68,5,5
15,21,,,68,5,5
15,36,,,102,7,5
15,37,,,68,5,5
15,38,,,34,1,5
15,39,,,68,5,5
15,12,,,68,5,5
15,40,,,68,5,5
15,41,,,68,5,5
15,42,,,68,5,5
15,43,,,34,1,5
15,44,,,68,3,5
15,45,,,68,5,5
15,46,,,68,5,5
15,47,,,68,5,5
15,48,,,68,5,5
15,49,,,68,5,5
15,50,,,34,1,5
15,51,,,154,5,5
15,52,,,34,2,5
15,53,,,68,5,5
15,54,,,68,5,5
15,55,,,68,5,5
15,56,,,68,5,5
15,57,,,190,6,5
15,58,,,34,2,5
15,59,,,68,3,5
16,8,,,102,5,4
16,5,,,68,4,4
16,6,,,17,1,4
16,4,,,34,1,4
16,19,,,68,4,4
16,2,,,34,2,4
16,17,,,102,6,5
16,18,,,34,2,5
16,3,,,68,5,5
16,22,,,68,5,5
16,1,,,68,5,5
16,20,,,17,1,5
16,23,,,34,2,5
16,24,,,68,5,5
16,25,,,68,5,5
16,9,,,68,5,5
16,7,,,34,1,5
16,26,,,68,3,5
16,27,,,68,3,5
16,28,,,68,5,5
16,29,,,34,1,5
16,30,,,68,5,5
16,31,,,68,5,5
16,10,,,68,5,5
16,32,,,68,3,5
16,33,,,68,5,5
16,34,,,68,5,5
16,11,,,34,2,5
16,35,,,68,5,5
16,21,,,68,5,5
16,36,,,102,7,5
16,37,,,68,5,5
16,38,,,34,1,5
16,39,,,68,5,5
16,12,,,68,5,5
16,40,,,68,5,5
16,41,,,68,5,5
16,42,,,68,5,5
16,43,,,34,1,5
16,44,,,68,3,5
16,45,,,68,5,5
16,46,,,68,5,5
16,47,,,68,5,5
16,48,,,68,5,5
16,49,,,68,5,5
16,50,,,34,1,5
16,51,,,154,5,5
16,52,,,34,2,5
16,53,,,68,5,5
16,54,,,68,5,5
16,55,,,68,5,5
16,56,,,68,5,5
16,57,,,190,6,5
16,58,,,34,2,5
16,59,,,68,3,5
17,8,,,102,5,4
17,5,,,68,4,4
17,6,,,17,1,4
17,4,,,34,1,4
17,19,,,68,4,4
17,2,,,34,2,4
17,17,,,102,6,5
17,18,,,34,2,5
17,3,,,68,5,5
17,22,,,68,5,5
17,1,,,68,5,5
17,20,,,17,1,5
17,23,,,34,2,5
17,24,,,68,5,5
17,25,,,68,5,5
17,9,,,68,5,5
17,7,,,34,1,5
17,26,,,68,3,5
17,27,,,68,3,5
17,28,,,68,5,5
17,29,,,34,1,5
17,30,,,68,5,5
17,31,,,68,5,5
17,10,,,68,5,5
17,32,,,68,3,5
17,33,,,68,5,5
17,34,,,68,5,5
17,11,,,34,2,5
17,35,,,68,5,5
17,21,,,68,5,5
17,36,,,102,7,5
17,37,,,68,5,5
17,38,,,34,1,5
17,39,,,68,5,5
17,12,,,68,5,5
17,40,,,68,5,5
17,41,,,68,5,5
17,42,,,68,5,5
17,43,,,34,1,5
17,44,,,68,3,5
17,45,,,68,5,5
17,46,,,68,5,5
17,47,,,68,5,5
17,48,,,68,5,5
17,49,,,68,5,5
17,50,,,34,1,5
17,51,,,154,5,5
17,52,,,34,2,5
17,53,,,68,5,5
17,54,,,68,5,5
17,55,,,68,5,5
17,56,,,68,5,5
17,57,,,190,6,5
17,58,,,34,2,5
17,59,,,68,3,5
18,8,2067/1,61,102,5,1
18,19,2067/1,64,68,4,1
18,2,2067/1,74,34,2,1
18,5,2067/1,84,68,4,1
18,4,2067/1,74,34,1,1
18,6,2067/1,90,17,1,1
18,17,2067/2,71,102,5,1
18,1,2067/2,61,68,4,1
18,3,2067/2,88,68,4,1
18,18,2067/2,60,34,2,1
18,20,2067/2,81,17,1,1
18,23,,,34,2,4
18,22,,,68,4,4
18,25,,,68,4,4
18,9,,,68,4,4
18,7,,,34,1,4
18,26,,,68,3,4
18,27,,,68,3,4
18,24,,,68,5,5
18,28,,,68,5,5
18,29,,,34,1,5
18,30,,,68,5,5
18,31,,,68,5,5
18,10,,,68,5,5
18,32,,,68,3,5
18,33,,,68,5,5
18,34,,,68,5,5
18,11,,,34,2,5
18,35,,,68,5,5
18,21,,,68,5,5
18,36,,,102,7,5
18,37,,,68,5,5
18,38,,,34,1,5
18,39,,,68,5,5
18,12,,,68,5,5
18,40,,,68,5,5
18,41,,,68,5,5
18,42,,,68,5,5
18,43,,,34,1,5
18,44,,,68,3,5
18,45,,,68,5,5
18,46,,,68,5,5
18,47,,,68,5,5
18,48,,,68,5,5
18,49,,,68,5,5
18,50,,,34,1,5
18,51,,,154,5,5
18,52,,,34,2,5
18,53,,,68,5,5
18,54,,,68,5,5
18,55,,,68,5,5
18,56,,,68,5,5
18,57,,,190,6,5
18,58,,,34,2,5
18,59,,,68,3,5
19,8,2066/2,82,102,5,1
19,19,2066/2,76,68,4,1
19,2,2066/2,74,34,2,1
19,5,2066/2,99,68,4,1
19,4,2066/2,71,34,1,1
19,6,2066/2,63,17,1,1
19,17,2067/1,81,102,5,1
19,1,2067/1,62,68,4,1
19,3,2067/1,68,68,4,1
19,18,2067/1,61,34,2,1
19,20,2067/1,93,17,1,1
19,26,2067/2,71,68,3,1
19,9,2067/2,85,68,4,1
19,27,2067/2,70,68,3,1
19,23,2067/2,64,34,2,1
19,7,2067/2,87,34,1,1
19,25,2067/2,65,68,4,1
19,29,,,34,1,4
19,22,,,68,4,4
19,31,,,68,4,4
19,10,,,68,4,4
19,32,,,68,3,4
19,33,,,68,4,4
19,24,,,68,5,5
19,28,,,68,5,5
19,30,,,68,5,5
19,34,,,68,5,5
19,11,,,34,2,5
19,35,,,68,5,5
19,21,,,68,5,5
