159,53100,50638
159,50292,47052
159,50359,47057
159,50487,47047
159,50298,45653
159,53114,47059
159,50291,47046
159,49813,47060
159,50612,47061
159,50286,47048
159,50619,47074
159,50566,47053
159,50610,47054
159,50637,47046
160,50298,45653
163,52715,50499
163,52715,50500
163,50609,47051
163,50611,47056
163,53100,50638
163,50487,47047
163,50298,45653
163,53114,47059
163,49817,45905
163,50291,47046
163,49813,47060
163,50612,47061
163,50286,47048
163,50619,47074
163,50566,47053
163,50610,47054
163,50637,47046
169,50609,47051
169,50487,47047
169,50298,45653
169,50486,45374
169,50286,47048
170,53098,50357
170,52715,50499
170,52715,50500
170,50609,47051
170,53100,50638
170,50292,47052
170,50487,47047
170,50298,45653
170,53114,50160
170,50291,47046
170,50286,47048
170,50566,47053
170,50610,47054
170,50637,47046
172,53098,45890
172,50292,45716
172,50359,45754
172,50364,45891
172,50298,45653
172,50485,45371
172,50290,47551
172,50291,45717
172,50286,45721
173,53114,50160
175,52715,50499
175,52715,50500
175,50609,47051
175,53100,50638
175,50292,43577
175,50359,43583
175,50487,47047
175,50298,45653
175,50486,45374
175,53114,50160
175,49817,43611
175,50290,47551
175,50286,47048
175,50566,47053
175,50610,47054
176,50609,47051
176,50611,47056
176,50487,47047
176,50298,45653
176,50486,45374
176,50612,47061
176,50286,47048
176,50566,47053
176,50610,47054
177,50298,45653
177,50290,47551
177,50286,49304
180,53114,50160
186,52715,50499
186,52715,50500
186,50609,47051
186,53100,50638
186,50292,45716
186,50359,47057
186,50487,47047
186,50298,45653
186,53114,47059
186,49817,43611
186,50485,45371
186,49813,47060
186,50286,47048
186,50619,47074
186,50566,47053
186,50610,47054
190,53114,50160
194,53098,47058
194,52715,50499
194,52715,50500
194,50609,47051
194,50611,47056
194,53100,50638
194,50292,47052
194,50359,47057
194,50487,47047
194,50298,45653
194,53114,47059
194,50291,47046
194,49813,47060
194,50612,47061
194,50286,47048
194,50619,47074
194,50566,47053
194,50610,47054
194,50637,47046
195,53098,47058
195,52715,50499
195,52715,50500
195,50613,47062
195,50609,47051
195,50611,47056
195,50614,47063
195,53100,50638
195,50292,47052
195,50359,47057
195,50487,47047
195,50298,45653
195,50486,45374
195,53114,47059
195,50485,45371
195,50290,47551
195,50291,47046
195,49813,47060
195,50612,47061
195,50286,47048
195,50619,47074
195,50566,47053
195,50610,47054
195,50637,47046
198,52715,50499
198,52715,50500
198,50609,47051
198,50611,47056
198,53100,50638
198,50292,47052
198,50359,47057
198,50487,47047
198,50298,45653
198,50486,45374
198,53114,47059
198,50291,47046
198,49813,47060
198,50612,47061
198,50286,47048
198,50566,47053
198,50610,47054
198,50637,47046
200,53114,50160
202,50298,45653
202,50286,47048
204,53114,50160
207,53098,47058
207,52715,50499
207,52715,50500
207,50609,47051
207,50611,47056
207,53100,50638
207,50292,47052
207,50359,47057
207,50487,47047
207,50298,45653
207,53114,47059
207,50291,47046
207,49813,47060
207,50612,47061
207,50286,47048
207,50619,47074
207,50566,47053
207,50610,47054
207,50637,47046
208,50298,45653
208,53114,50160
208,50290,47551
213,52715,50499
213,52715,50500
213,50609,47051
213,53100,50638
213,50292,47052
213,50487,47047
213,50298,45653
213,53114,47059
213,50291,47046
213,49813,47060
213,50286,47048
213,50619,47074
213,50610,47054
213,50637,47046
216,47044,39869
216,47044,45649
216,52715,50499
216,52715,50500
216,50609,47051
216,50611,47056
216,53100,50638
216,50292,45353
216,50359,45355
216,50364,45358
216,50291,47046
216,47045,44323
216,47045,45650
216,50612,47061
216,50286,47048
216,50566,43776
216,50566,44322
216,47049,47421
216,50610,47054
216,50637,47046
217,53098,47058
217,52715,50499
217,52715,50500
217,50609,47051
217,53100,50638
217,50292,47052
217,50359,47057
217,50487,47047
217,50298,45653
217,53114,50160
217,50291,47046
217,50286,47048
217,50610,47054
217,50637,47046
218,50298,45653
218,50485,45371
218,50290,47551
219,53098,50357
219,52715,50499
219,52715,50500
219,50609,47051
219,53100,50638
219,50292,47052
219,50487,47047
219,50298,45653
219,53114,50160
219,50291,47046
219,50286,47048
219,50566,47053
219,50610,47054
219,50637,47046
224,53098,50357
231,50609,47051
231,50611,47056
231,53100,50638
231,50487,47047
231,50298,45653
231,50486,45374
231,53114,47059
231,50291,45717
231,50612,47061
231,50286,47048
231,50619,47074
231,50610,47054
231,50637,45717
234,50609,45901
234,50292,45716
234,50359,45754
234,50364,45891
234,50298,45653
234,49817,45905
234,50485,45371
234,50290,47551
234,50291,45717
234,50286,45721
234,50637,45717
235,53098,50357
237,53114,50160
238,52715,47055
238,50613,47062
238,53100,50638
238,50292,47052
238,50487,47047
238,53114,47059
238,50291,47046
238,49813,47060
238,50286,47048
238,50566,47053
238,50637,47046
239,53098,50357
239,52715,50499
239,52715,50500
239,50609,47051
239,53100,50638
239,50292,47052
239,50487,47047
239,50298,45653
239,53114,50160
239,50291,47046
239,50286,47048
239,50566,47053
239,50610,47054
239,50637,47046
241,53098,47058
241,50609,47051
241,50292,45716
241,50487,47047
241,50298,45653
241,50486,45374
241,53114,50160
241,50485,45371
241,50290,47551
241,50291,47046
241,47045,45720
241,47045,45746
241,50286,45721
241,50286,47048
241,50566,47053
241,50610,47054
241,50637,47046
242,53098,50357
242,50298,45653
242,50486,45374
248,50298,45653
254,50487,47047
254,50298,45653
254,50286,47048
255,50609,47051
255,50487,47047
255,50298,45653
255,53114,50160
255,50291,47046
255,50286,47048
255,50566,47053
255,50610,47054
255,50637,47046
258,50609,47051
258,50487,47047
258,50298,45653
258,53114,50160
258,50286,47048
258,50610,47054
260,52715,47055
260,50609,47051
260,50611,47056
260,50614,47063
260,53100,50638
260,50292,45716
260,50487,47047
260,50298,45653
260,50486,45374
260,53114,47059
260,50485,45371
260,50291,47046
260,49813,47060
260,50612,47061
260,50286,47048
260,50619,47074
260,50618,47073
260,50610,47054
260,50637,47046
264,53098,45890
264,50292,45716
264,50359,45754
264,50364,45891
264,50298,45653
264,50486,45374
264,50291,45717
264,50286,45753
264,50637,45717
269,50609,47051
269,50487,47047
269,50298,45653
269,50286,47048
269,50610,47054
270,53098,47058
270,52715,50499
270,52715,50500
270,50609,47051
270,53100,50638
270,50292,47052
270,50359,47057
270,50487,47047
270,50291,47046
270,49813,47060
270,50612,47061
270,50286,47048
270,50566,47053
270,50610,47054
270,50637,47046
275,52715,50499
275,52715,50500
275,50609,47051
275,50611,47056
275,50614,47063
275,53100,47080
275,50292,43577
275,50487,47047
275,50486,45374
275,53114,47059
275,50290,47551
275,49813,47060
275,50612,47061
275,50286,47048
275,50566,47053
275,50610,47054
275,50634,47091
276,53114,50160
277,53098,50357
277,50609,47051
277,50292,47052
277,50359,47057
277,50487,47047
277,53114,50160
277,49817,43611
277,50291,47046
277,50612,47061
277,50286,47048
277,50610,47054
277,50637,47046
279,50292,45716
279,50298,45653
279,50290,47551
279,50291,49301
279,50286,49304
281,50298,45653
281,50290,47551
283,50609,44323
283,50609,44324
283,50292,45353
283,50359,45355
283,50298,45653
283,50290,47551
283,47045,39751
283,47045,39869
283,47045,45649
283,47045,45650
283,47045,45651
283,50612,44325
283,50286,39751
283,50286,39869
283,50286,45649
283,50286,45650
283,50286,45651
283,47049,39751
283,47049,39869
283,47049,45649
283,47049,45650
283,47049,45651
285,50609,47051
285,50292,47052
285,50487,47047
285,50298,45653
285,53114,50160
285,50291,47046
285,50286,47048
285,50566,47053
285,50610,47054
285,50637,47046
286,50487,47047
286,50291,47046
286,50286,47048
286,50637,47046
289,50487,47047
289,50298,45653
289,50286,47048
298,53098,50357
303,50487,47047
303,50298,45653
303,53114,50160
303,50286,47048
303,50610,47054
304,52715,50499
304,52715,50500
304,50609,47051
304,53100,50638
304,50487,47047
304,50298,45653
304,50291,47046
304,50286,47048
304,50610,47054
304,50637,47046
307,53098,43606
307,52715,50499
307,52715,50500
307,50609,47051
307,50611,47056
307,50614,47063
307,53100,50638
307,50292,45716
307,50487,47047
307,50298,45653
307,53114,47059
307,50485,45371
307,50291,47046
307,50612,47061
307,50286,47048
307,50566,47053
307,50610,47054
307,50637,47046
308,53098,47058
308,52715,50499
308,52715,50500
308,50609,47051
308,50611,47056
308,53100,50638
308,50487,47047
308,50298,45653
308,50486,45374
308,53114,47059
308,49817,45905
308,50291,47046
308,49813,47060
308,50612,47061
308,50286,47048
308,50619,47074
308,50566,47053
308,50610,47054
308,50637,47046
311,53114,50160
313,53098,43606
313,52715,50499
313,52715,50500
313,50609,47051
313,50611,47056
313,53100,50638
313,50292,47052
313,50359,47057
313,50487,47047
313,50298,45653
313,53114,47059
313,49817,43611
313,50291,47046
313,49813,47060
313,50612,47061
313,50286,47048
313,50619,47074
313,50566,47053
313,50610,47054
313,50637,47046
314,50609,47051
314,50611,47056
314,50487,47047
314,50298,45653
314,50486,45374
314,53114,47059
314,50290,47551
314,50612,47061
314,50286,47048
314,50610,47054
315,52715,50499
315,52715,50500
315,50609,47051
315,50292,47052
315,50487,47047
315,50298,45653
315,53114,50160
315,50291,47046
315,50286,47048
315,50610,47054
315,50637,47046
316,53098,45890
316,52715,47055
316,50613,47062
316,50609,47051
316,50611,47056
316,50614,47063
316,50292,43577
316,50359,47057
316,50364,47064
316,52714,51854
316,52714,51855
316,50487,47047
316,50298,45653
316,50486,45374
316,53114,47059
316,49817,47066
316,50290,47551
316,50291,47046
316,49813,47060
316,50612,47061
316,50286,47048
316,50619,47074
316,50624,47081
316,50566,47053
316,53940,47090
316,50610,47054
316,50616,47070
316,50637,47046
318,53098,47058
318,52715,50499
318,52715,50500
318,50609,47051
318,53100,50638
318,50292,47052
318,50359,47057
318,50364,47064
318,50487,47047
318,50298,45653
318,50486,45374
318,53114,50160
318,49817,47066
318,50290,47551
318,50291,47046
318,50286,47048
318,50566,47053
318,50610,47054
318,50637,47046
321,53098,47058
321,52715,47055
321,50613,47062
321,50609,47051
321,50611,47056
321,50614,47063
321,53100,50638
321,50292,47052
321,50359,47057
321,50364,48308
321,52714,51854
321,52714,51855
321,50487,47047
321,50298,45653
321,50486,45374
321,53114,47059
321,49817,47066
321,50291,47046
321,49813,47060
321,50612,47061
321,50286,47048
321,50619,47074
321,50618,47073
321,50566,47053
321,50635,47092
321,50622,47067
321,53940,47090
321,50610,47054
321,50628,46877
321,50637,47046
323,53098,50357
323,52715,50499
323,52715,50500
323,50609,47051
323,53100,50638
323,50487,47047
323,50298,45653
323,53114,50160
323,50291,47046
323,50286,47048
323,50566,47053
323,50610,47054
323,50637,47046
324,53098,47058
324,52715,47055
324,50613,47062
324,50609,47051
324,50611,47056
324,50614,47063
324,53100,50638
324,50292,47052
324,50359,47057
324,50364,47064
324,52714,51854
324,52714,51855
324,50487,47047
324,50298,45653
324,50486,45374
324,53114,47059
324,49817,47066
324,50290,47551
324,50291,47046
324,49813,47060
324,50612,47061
324,50286,47048
324,50624,47081
324,50566,47053
324,50622,47067
324,50610,47054
324,50637,47046
325,53098,47058
325,52715,47055
325,50613,47062
325,50609,47051
325,50611,47056
325,50614,47063
325,53100,50638
325,50292,45716
325,50359,47057
325,50487,47047
325,50298,45653
325,50486,45374
325,50291,45717
325,49813,47060
325,50612,47061
325,50286,47048
325,50566,47053
325,53940,47090
325,50610,47054
325,50637,45717
328,47057,50359
328,47064,50364
328,47077,50625
328,47079,50623
328,47075,51854
328,47075,51855
328,47086,50630
328,47092,50635
328,47083,50626
328,47082,50628
328,47076,50621
328,47085,50629
328,47088,50632
328,47094,50632
328,47087,50631
330,53098,43606
330,52715,50499
330,52715,50500
330,50609,47051
330,50611,47056
330,53100,50638
330,50292,47052
330,50359,47057
330,50487,47047
330,50298,45653
330,53114,47059
330,49817,43611
330,50291,47046
330,49813,47060
330,50612,47061
330,50286,47048
330,50619,47074
330,50566,47053
330,50610,47054
330,50637,47046
333,53098,47058
333,52715,47055
333,50613,47062
333,50609,47051
333,50292,47052
333,50359,45754
333,50364,47064
333,50487,47047
333,50298,45653
333,53114,47059
333,49817,47066
333,50485,45371
333,50291,47046
333,49813,47060
333,50612,47061
333,50286,47048
333,50566,47053
333,50610,47054
333,50637,47046
334,50609,47051
334,50487,47047
334,50298,45653
334,50291,47046
334,50612,47061
334,50286,47048
334,50610,47054
334,50637,47046
335,50613,47062
335,50609,47051
335,50611,47056
335,50614,47063
335,50487,47047
335,50298,45653
335,50486,45374
335,53114,47059
335,50291,47046
335,49813,47060
335,50612,47061
335,50286,47048
335,50618,47073
335,50566,47053
335,50622,47067
335,50634,51812
335,50637,47050
338,53114,50160
339,53098,47058
339,52715,47055
339,50613,47062
339,50609,47051
339,50611,47056
339,50614,47063
339,53100,50638
339,50292,47052
339,50359,47057
339,52714,51854
339,52714,51855
339,50487,47047
339,50298,45653
339,53114,47059
339,49817,43611
339,50291,47046
339,49813,47060
339,50612,47061
339,50286,47048
339,50619,47074
339,50566,47053
339,50610,47054
339,50616,47070
339,50637,47046
340,53098,47058
340,52715,47055
340,50613,47062
340,50609,47051
340,50611,47056
340,50614,47063
340,53100,47080
340,50292,47052
340,50359,47057
340,50364,47064
340,50625,47077
340,50623,47079
340,52714,47075
340,50487,47047
340,50298,45653
340,50486,45374
340,53114,47059
340,49817,47066
340,50617,47071
340,50291,47046
340,49813,47060
340,50612,47061
340,50286,47048
340,50619,47074
340,50624,47081
340,50618,47073
340,50566,47053
340,50622,47067
340,50615,47069
340,50621,47076
340,53940,47090
340,50610,47054
340,50616,47070
340,50628,49922
340,50637,47046
341,53114,50160
341,50291,49578
341,50637,49578
342,53098,47058
342,52715,50499
342,52715,50500
342,50609,47051
342,50611,47056
342,50614,47063
342,53100,50638
342,50292,47052
342,50359,47057
342,50364,47064
342,50487,47047
342,50298,45653
342,53114,47059
342,49817,47066
342,50485,45371
342,50291,47046
342,49813,47060
342,50612,47061
342,50286,47048
342,50619,47074
342,50566,47053
342,50610,47054
342,50616,47070
342,50637,47046
343,53098,43606
343,52715,47055
343,50613,47062
343,50609,47051
343,50611,47056
343,50614,47063
343,53100,50638
343,50292,47052
343,50487,47047
343,50298,45653
343,53114,47059
343,50291,47046
343,49813,47060
343,50612,47061
343,50286,47048
343,50566,45076
343,50610,47054
343,50637,47046
344,50609,47051
344,50487,47047
344,50486,45374
344,50286,47048
344,50610,47054
346,53098,47058
346,52715,47055
346,50613,47062
346,50609,47051
346,50611,47056
346,50614,47063
346,53100,50638
346,50292,47052
346,50487,47047
346,50298,45653
346,50486,45374
346,53114,47059
346,50617,47071
346,50291,47046
346,49813,47060
346,50612,47061
346,50286,47048
346,50619,47074
346,50618,47073
346,50566,47053
346,53940,47090
346,50610,47054
346,50616,47070
346,50637,47046
347,53098,36936
347,50292,36717
347,50359,47359
347,50291,36718
347,47045,32616
347,47045,36721
347,47045,36722
347,50286,36722
347,47049,45900
347,50637,36718
349,52715,47055
349,50613,47062
349,50609,47051
349,50611,47056
349,50614,47063
349,53100,47080
349,50292,47052
349,50359,45754
349,52714,47075
349,50487,47047
349,50298,45653
349,50486,45374
349,53114,47059
349,50290,47551
349,50291,47046
349,49813,47060
349,50612,47061
349,50286,47048
349,50619,47074
349,50624,47081
349,50618,47073
349,50626,47083
349,50615,47069
349,50621,47076
349,53940,47090
349,50610,47054
349,50616,47070
349,50628,47082
349,50637,47046
350,52715,47055
350,50613,47062
350,50609,47051
350,50611,47056
350,50614,47063
350,53100,50638
350,52714,51854
350,52714,51855
350,50487,47047
350,50298,45653
350,50486,45374
350,53114,47059
350,49817,47066
350,50617,47071
350,50291,48296
350,49813,47060
350,50612,47061
350,50286,47048
350,50619,47074
350,50618,47073
350,50566,47053
350,50622,47067
350,50615,47069
350,53940,47090
350,50610,47054
350,50616,47070
350,50628,49922
350,50637,48296
351,53098,43606
351,52715,50499
351,52715,50500
351,50609,47051
351,50611,47056
351,53100,50638
351,50292,45716
351,50359,47057
351,50298,45653
351,53114,47059
351,50290,47551
351,50291,45717
351,49813,47060
351,50612,47061
351,50286,45721
351,50286,47048
351,50566,47053
351,47049,41710
351,50637,45717
355,47044,29834
355,47050,40533
355,47051,40536
355,47056,40350
355,47075,52714
355,47059,40564
355,47065,40556
355,47551,50290
355,47060,49813
355,47084,50627
355,47045,29838
355,47045,40357
355,47045,40359
355,47073,40540
355,47067,50622
355,47085,50629
355,47049,29608
355,47054,40356
355,47088,50632
355,47094,50632
362,52715,47055
362,50613,47062
362,50609,47051
362,50611,47056
362,50614,47063
362,53100,50638
362,50292,47052
362,50359,47057
362,52714,51854
362,52714,51855
362,50487,47047
362,50298,45653
362,50486,45374
362,53114,47059
362,50617,47071
362,50291,45717
362,49813,47060
362,50612,47061
362,50286,47048
362,50619,47074
362,50618,47073
362,50566,47053
362,50622,47067
362,50615,47069
362,53940,47090
362,50610,47054
362,50616,47070
362,50628,49922
362,50637,45717
363,50487,47047
363,53114,47059
363,50610,47054
364,47080,50638
364,47057,48301
364,47059,40564
364,47046,29835
364,47045,29608
364,47045,29609
364,47045,29838
364,47074,50619
364,47073,50618
364,47085,50629
364,47049,29608
364,47054,29609
365,52715,47055
365,50613,47062
365,50609,47051
365,50611,47056
365,50614,47063
365,53100,50638
365,50292,47052
365,50359,48301
365,50487,47047
365,50298,45653
365,50486,45374
365,53114,47059
365,50291,47046
365,49813,47060
365,50612,47061
365,50286,47048
365,50619,47074
365,50618,47073
365,50566,47053
365,50622,47067
365,50615,47069
365,50610,47054
365,50616,47070
365,50628,49922
365,50637,47046
367,47080,50638
367,47089,50633
367,47075,51854
367,47075,51855
367,47059,40564
367,45371,50485
367,47551,50290
367,47060,49813
367,47084,50627
367,47086,50630
367,47092,50635
367,47083,50626
367,47076,50621
367,47085,50629
367,47087,50631
368,40538,47058
368,40526,29834
368,40533,29841
368,40536,29844
368,40353,47080
368,40353,47081
368,40558,47079
368,45653,29840
368,40537,43611
368,45371,50485
368,47551,50290
368,40534,29842
368,40527,26029
368,40539,47062
368,40539,47074
368,40542,29850
